city_name,clouds_all,dt,dt_iso,lat,lon,main_dew_point,main_feels_like,main_humidity,main_pressure,main_temp,main_temp_max,main_temp_min,rain_1h,rain_3h,snow_1h,snow_3h,timezone,weather_description,weather_icon,weather_id,weather_main,wind_deg,wind_gust,wind_speed
Patagonia,83,1739581200,2025-02-15 01:00:00 +0000 UTC,-41.810147,-68.906269,2.46,16.47,36,1012,17.7,19.15,16.08,,,,,-10800,broken clouds,04n,803,Clouds,197,,2.15
Patagonia,83,1739584800,2025-02-15 02:00:00 +0000 UTC,-41.810147,-68.906269,1.87,12.86,43,1012,14.26,14.93,13.58,,,,,-10800,broken clouds,04n,803,Clouds,172,,1.69
Patagonia,78,1739588400,2025-02-15 03:00:00 +0000 UTC,-41.810147,-68.906269,3.5,12.78,49,1013,14.04,14.91,12.98,,,,,-10800,broken clouds,04n,803,Clouds,121,,1.23
Patagonia,63,1739592000,2025-02-15 04:00:00 +0000 UTC,-41.810147,-68.906269,3.32,11.94,51,1013,13.23,13.91,12.69,,,,,-10800,broken clouds,04n,803,Clouds,84,,1.73
Patagonia,33,1739595600,2025-02-15 05:00:00 +0000 UTC,-41.810147,-68.906269,3.87,10.62,58,1013,11.86,13.05,10.67,,,,,-10800,scattered clouds,03n,802,Clouds,64,,2.1
Patagonia,0,1739599200,2025-02-15 06:00:00 +0000 UTC,-41.810147,-68.906269,4.4,9.99,63,1013,11.17,12.47,9.99,,,,,-10800,sky is clear,01n,800,Clear,47,,2.19
Patagonia,0,1739602800,2025-02-15 07:00:00 +0000 UTC,-41.810147,-68.906269,5.72,9.75,71,1012,10.76,12.01,9.75,,,,,-10800,sky is clear,01n,800,Clear,47,,1.41
Patagonia,0,1739606400,2025-02-15 08:00:00 +0000 UTC,-41.810147,-68.906269,6.6,10.35,73,1012,11.26,11.77,10.35,,,,,-10800,sky is clear,01n,800,Clear,64,,1.61
Patagonia,0,1739610000,2025-02-15 09:00:00 +0000 UTC,-41.810147,-68.906269,6.82,9.81,77,1011,10.68,11.43,9.58,,,,,-10800,sky is clear,01n,800,Clear,63,,1.72
Patagonia,0,1739613600,2025-02-15 10:00:00 +0000 UTC,-41.810147,-68.906269,7.35,10.23,78,1011,11.03,11.85,9.98,,,,,-10800,sky is clear,01d,800,Clear,40,,1.21
Patagonia,0,1739617200,2025-02-15 11:00:00 +0000 UTC,-41.810147,-68.906269,7.19,9.87,79,1011,10.68,11.95,9.26,,,,,-10800,sky is clear,01d,800,Clear,34,,1
Patagonia,0,1739620800,2025-02-15 12:00:00 +0000 UTC,-41.810147,-68.906269,8.53,13.4,69,1010,14.13,15.15,13.36,,,,,-10800,sky is clear,01d,800,Clear,317,,0.95
Patagonia,0,1739624400,2025-02-15 13:00:00 +0000 UTC,-41.810147,-68.906269,8.31,16.1,57,1009,16.87,17.91,15.97,,,,,-10800,sky is clear,01d,800,Clear,292,,2.16
Patagonia,0,1739628000,2025-02-15 14:00:00 +0000 UTC,-41.810147,-68.906269,7.96,18.46,48,1008,19.23,20.31,18.1,,,,,-10800,sky is clear,01d,800,Clear,284,,3.42
Patagonia,0,1739631600,2025-02-15 15:00:00 +0000 UTC,-41.810147,-68.906269,7.04,21.24,38,1007,21.99,23.07,20.67,,,,,-10800,sky is clear,01d,800,Clear,281,,4.54
Patagonia,2,1739635200,2025-02-15 16:00:00 +0000 UTC,-41.810147,-68.906269,6.27,23.25,32,1006,23.96,24.56,23.63,,,,,-10800,sky is clear,01d,800,Clear,275,,5.2
Patagonia,0,1739638800,2025-02-15 17:00:00 +0000 UTC,-41.810147,-68.906269,4.15,23.52,27,1005,24.33,24.99,23.83,,,,,-10800,sky is clear,01d,800,Clear,266,,5.49
Patagonia,0,1739642400,2025-02-15 18:00:00 +0000 UTC,-41.810147,-68.906269,1.27,24.22,21,1004,25.11,25.82,24.41,,,,,-10800,sky is clear,01d,800,Clear,256,,5.71
Patagonia,0,1739646000,2025-02-15 19:00:00 +0000 UTC,-41.810147,-68.906269,-0.65,24.3,18,1004,25.25,26.03,24.42,,,,,-10800,sky is clear,01d,800,Clear,247,,6.08
Patagonia,0,1739649600,2025-02-15 20:00:00 +0000 UTC,-41.810147,-68.906269,-1.29,24.35,17,1003,25.32,26.11,24.52,,,,,-10800,sky is clear,01d,800,Clear,239,,6.54
Patagonia,0,1739653200,2025-02-15 21:00:00 +0000 UTC,-41.810147,-68.906269,-1.53,22.01,19,1004,23.14,24.42,21.67,,,,,-10800,sky is clear,01d,800,Clear,232,,6.83
Patagonia,0,1739656800,2025-02-15 22:00:00 +0000 UTC,-41.810147,-68.906269,-1.62,20.95,20,1004,22.16,23.39,20.71,,,,,-10800,sky is clear,01d,800,Clear,228,,6.65
Patagonia,2,1739660400,2025-02-15 23:00:00 +0000 UTC,-41.810147,-68.906269,-1.85,20.61,20,1004,21.85,22.45,21.38,,,,,-10800,sky is clear,01d,800,Clear,228,,5.97
Patagonia,6,1739664000,2025-02-16 00:00:00 +0000 UTC,-41.810147,-68.906269,-1.04,18.66,24,1006,19.98,20.56,19.58,,,,,-10800,sky is clear,01n,800,Clear,227,,5.84
Patagonia,18,1739667600,2025-02-16 01:00:00 +0000 UTC,-41.810147,-68.906269,-0.18,17.91,27,1007,19.23,19.63,18.97,,,,,-10800,few clouds,02n,801,Clouds,226,,6.06
Patagonia,31,1739671200,2025-02-16 02:00:00 +0000 UTC,-41.810147,-68.906269,0.59,15.57,33,1008,16.96,17.36,16.75,,,,,-10800,scattered clouds,03n,802,Clouds,224,,5.85
Patagonia,27,1739674800,2025-02-16 03:00:00 +0000 UTC,-41.810147,-68.906269,0.55,14.1,36,1009,15.55,15.96,15.34,,,,,-10800,scattered clouds,03n,802,Clouds,222,,5.73
Patagonia,29,1739678400,2025-02-16 04:00:00 +0000 UTC,-41.810147,-68.906269,0.23,13.26,37,1009,14.76,15.17,14.52,,,,,-10800,scattered clouds,03n,802,Clouds,219,,5.62
Patagonia,21,1739682000,2025-02-16 05:00:00 +0000 UTC,-41.810147,-68.906269,0.08,11.44,41,1010,13.01,13.45,12.74,,,,,-10800,few clouds,02n,801,Clouds,219,,5.35
Patagonia,27,1739685600,2025-02-16 06:00:00 +0000 UTC,-41.810147,-68.906269,0.43,10.76,44,1010,12.32,12.75,12,,,,,-10800,scattered clouds,03n,802,Clouds,222,,4.97
Patagonia,23,1739689200,2025-02-16 07:00:00 +0000 UTC,-41.810147,-68.906269,0.67,10.03,47,1010,11.59,12.04,11.26,,,,,-10800,few clouds,02n,801,Clouds,224,,4.53
Patagonia,9,1739692800,2025-02-16 08:00:00 +0000 UTC,-41.810147,-68.906269,0.46,8.83,50,1011,10.43,10.92,10.09,,,,,-10800,sky is clear,01n,800,Clear,223,,4.42
Patagonia,1,1739696400,2025-02-16 09:00:00 +0000 UTC,-41.810147,-68.906269,0.68,7.68,53,1011,9.8,10.35,9.5,,,,,-10800,sky is clear,01n,800,Clear,223,,4.16
Patagonia,2,1739700000,2025-02-16 10:00:00 +0000 UTC,-41.810147,-68.906269,1.75,7.22,59,1012,9.35,9.89,9.07,,,,,-10800,sky is clear,01n,800,Clear,222,,3.97
Patagonia,4,1739703600,2025-02-16 11:00:00 +0000 UTC,-41.810147,-68.906269,2.36,8.14,59,1012,9.99,10.46,9.65,,,,,-10800,sky is clear,01d,800,Clear,223,,3.67
Patagonia,3,1739707200,2025-02-16 12:00:00 +0000 UTC,-41.810147,-68.906269,3.45,10.12,58,1013,11.41,11.97,11,,,,,-10800,sky is clear,01d,800,Clear,222,,4.35
Patagonia,2,1739710800,2025-02-16 13:00:00 +0000 UTC,-41.810147,-68.906269,3.82,11.64,54,1012,12.89,13.54,12.32,,,,,-10800,sky is clear,01d,800,Clear,225,,5.34
Patagonia,4,1739714400,2025-02-16 14:00:00 +0000 UTC,-41.810147,-68.906269,2.87,13.36,45,1011,14.66,15.32,14.07,,,,,-10800,sky is clear,01d,800,Clear,228,,5.79
Patagonia,26,1739718000,2025-02-16 15:00:00 +0000 UTC,-41.810147,-68.906269,2.09,15.12,38,1010,16.43,17.06,15.82,,,,,-10800,scattered clouds,03d,802,Clouds,232,,5.71
Patagonia,67,1739721600,2025-02-16 16:00:00 +0000 UTC,-41.810147,-68.906269,1.5,16.22,34,1010,17.52,18.17,16.82,,,,,-10800,broken clouds,04d,803,Clouds,235,,5.69
Patagonia,99,1739725200,2025-02-16 17:00:00 +0000 UTC,-41.810147,-68.906269,0.7,17.3,30,1010,18.6,19.33,17.76,,,,,-10800,overcast clouds,04d,804,Clouds,235,,5.9
Patagonia,100,1739728800,2025-02-16 18:00:00 +0000 UTC,-41.810147,-68.906269,0.39,18.06,28,1009,19.34,20.15,18.47,,,,,-10800,overcast clouds,04d,804,Clouds,234,,6.05
Patagonia,100,1739732400,2025-02-16 19:00:00 +0000 UTC,-41.810147,-68.906269,0.33,18.61,27,1009,19.86,20.72,18.97,,,,,-10800,overcast clouds,04d,804,Clouds,235,,6.22
Patagonia,100,1739736000,2025-02-16 20:00:00 +0000 UTC,-41.810147,-68.906269,0.32,18.58,27,1008,19.84,20.71,18.97,,,,,-10800,overcast clouds,04d,804,Clouds,235,,6.44
Patagonia,98,1739739600,2025-02-16 21:00:00 +0000 UTC,-41.810147,-68.906269,-0.23,17.22,28,1009,18.58,19.92,17.04,,,,,-10800,overcast clouds,04d,804,Clouds,236,,6.65
Patagonia,91,1739743200,2025-02-16 22:00:00 +0000 UTC,-41.810147,-68.906269,0.44,16.41,31,1009,17.77,19.02,16.41,,,,,-10800,overcast clouds,04d,804,Clouds,234,,6.72
Patagonia,58,1739746800,2025-02-16 23:00:00 +0000 UTC,-41.810147,-68.906269,0.91,15.48,34,1010,16.85,17.99,15.43,,,,,-10800,broken clouds,04d,803,Clouds,232,,6.27
Patagonia,3,1739750400,2025-02-17 00:00:00 +0000 UTC,-41.810147,-68.906269,1.75,14.7,38,1010,16.05,16.64,15.62,,,,,-10800,sky is clear,01n,800,Clear,231,,5.87
Patagonia,0,1739754000,2025-02-17 01:00:00 +0000 UTC,-41.810147,-68.906269,2.34,13.44,43,1011,14.78,15.31,14.34,,,,,-10800,sky is clear,01n,800,Clear,229,,6.29
Patagonia,1,1739757600,2025-02-17 02:00:00 +0000 UTC,-41.810147,-68.906269,2.7,11.2,51,1013,12.56,13.03,12.21,,,,,-10800,sky is clear,01n,800,Clear,226,,6.51
Patagonia,2,1739761200,2025-02-17 03:00:00 +0000 UTC,-41.810147,-68.906269,2.78,10.14,55,1014,11.5,11.96,11.23,,,,,-10800,sky is clear,01n,800,Clear,222,,6.4
Patagonia,2,1739764800,2025-02-17 04:00:00 +0000 UTC,-41.810147,-68.906269,2.78,9.6,57,1015,10.96,11.42,10.72,,,,,-10800,sky is clear,01n,800,Clear,216,,6.4
Patagonia,9,1739768400,2025-02-17 05:00:00 +0000 UTC,-41.810147,-68.906269,1.31,6.42,57,1016,9.39,9.89,9.13,,,,,-10800,sky is clear,01n,800,Clear,209,,6.13
Patagonia,10,1739772000,2025-02-17 06:00:00 +0000 UTC,-41.810147,-68.906269,1.53,5.87,60,1016,8.86,9.42,8.56,,,,,-10800,sky is clear,01n,800,Clear,203,,5.77
Patagonia,12,1739775600,2025-02-17 07:00:00 +0000 UTC,-41.810147,-68.906269,1.67,5.93,61,1017,8.77,9.31,8.48,,,,,-10800,few clouds,02n,801,Clouds,199,,5.31
Patagonia,34,1739779200,2025-02-17 08:00:00 +0000 UTC,-41.810147,-68.906269,1.35,4.84,64,1018,7.72,8.17,7.35,,,,,-10800,scattered clouds,03n,802,Clouds,196,,4.76
Patagonia,68,1739782800,2025-02-17 09:00:00 +0000 UTC,-41.810147,-68.906269,1.54,4.68,66,1019,7.47,7.9,7.16,,,,,-10800,broken clouds,04n,803,Clouds,192,,4.44
Patagonia,44,1739786400,2025-02-17 10:00:00 +0000 UTC,-41.810147,-68.906269,1.88,4.14,71,1020,6.76,7.19,6.45,,,,,-10800,scattered clouds,03n,802,Clouds,188,,3.79
Patagonia,37,1739790000,2025-02-17 11:00:00 +0000 UTC,-41.810147,-68.906269,1.59,4.05,70,1021,6.67,7.79,5.33,,,,,-10800,scattered clouds,03d,802,Clouds,182,,3.75
Patagonia,54,1739793600,2025-02-17 12:00:00 +0000 UTC,-41.810147,-68.906269,1.91,6.08,64,1022,8.31,9.82,6.94,,,,,-10800,broken clouds,04d,803,Clouds,175,,3.7
Patagonia,72,1739797200,2025-02-17 13:00:00 +0000 UTC,-41.810147,-68.906269,1.53,7.08,59,1022,9.11,10.05,8.15,,,,,-10800,broken clouds,04d,803,Clouds,177,,3.65
Patagonia,44,1739800800,2025-02-17 14:00:00 +0000 UTC,-41.810147,-68.906269,0.75,8.59,52,1022,10.16,11.13,9.21,,,,,-10800,scattered clouds,03d,802,Clouds,180,,3.43
Patagonia,16,1739804400,2025-02-17 15:00:00 +0000 UTC,-41.810147,-68.906269,1,10.75,46,1022,12.27,13.28,11.24,,,,,-10800,few clouds,02d,801,Clouds,186,,2.4
Patagonia,70,1739808000,2025-02-17 16:00:00 +0000 UTC,-41.810147,-68.906269,1.18,12.78,41,1021,14.23,14.96,13.37,,,,,-10800,broken clouds,04d,803,Clouds,203,,1.7
Patagonia,94,1739811600,2025-02-17 17:00:00 +0000 UTC,-41.810147,-68.906269,0.63,14.2,36,1021,15.64,16.51,14.66,,,,,-10800,overcast clouds,04d,804,Clouds,236,,1.56
Patagonia,95,1739815200,2025-02-17 18:00:00 +0000 UTC,-41.810147,-68.906269,0.65,15.65,33,1020,17.03,17.85,16.04,,,,,-10800,overcast clouds,04d,804,Clouds,261,,2.09
Patagonia,39,1739818800,2025-02-17 19:00:00 +0000 UTC,-41.810147,-68.906269,0.58,16.6,31,1019,17.94,18.73,16.99,,,,,-10800,scattered clouds,03d,802,Clouds,266,,2.84
Patagonia,5,1739822400,2025-02-17 20:00:00 +0000 UTC,-41.810147,-68.906269,1.13,17.84,30,1018,19.09,20.64,17.65,,,,,-10800,sky is clear,01d,800,Clear,266,,3.37
Patagonia,88,1739826000,2025-02-17 21:00:00 +0000 UTC,-41.810147,-68.906269,0.43,18.12,28,1018,19.39,20.86,17.91,,,,,-10800,overcast clouds,04d,804,Clouds,260,,3.73
Patagonia,92,1739829600,2025-02-17 22:00:00 +0000 UTC,-41.810147,-68.906269,0.02,17,29,1018,18.35,19.89,16.76,,,,,-10800,overcast clouds,04d,804,Clouds,249,,4.44
Patagonia,99,1739833200,2025-02-17 23:00:00 +0000 UTC,-41.810147,-68.906269,-1.21,15.82,28,1019,17.3,18.87,15.77,,,,,-10800,overcast clouds,04d,804,Clouds,241,,3.86
Patagonia,98,1739836800,2025-02-18 00:00:00 +0000 UTC,-41.810147,-68.906269,-0.49,13.64,34,1019,15.18,16.68,13.92,,,,,-10800,overcast clouds,04n,804,Clouds,236,,2.7
Patagonia,36,1739840400,2025-02-18 01:00:00 +0000 UTC,-41.810147,-68.906269,-1.01,12,36,1019,13.64,14.2,12.98,,,,,-10800,scattered clouds,03n,802,Clouds,236,,2.15
Patagonia,0,1739844000,2025-02-18 02:00:00 +0000 UTC,-41.810147,-68.906269,-1.2,10.87,38,1019,12.57,13.77,11.84,,,,,-10800,sky is clear,01n,800,Clear,241,,2.1
Patagonia,0,1739847600,2025-02-18 03:00:00 +0000 UTC,-41.810147,-68.906269,-0.64,10.46,41,1018,12.12,13.15,11.33,,,,,-10800,sky is clear,01n,800,Clear,248,,2.57
Patagonia,29,1739851200,2025-02-18 04:00:00 +0000 UTC,-41.810147,-68.906269,-0.12,10.8,42,1018,12.41,13.32,11.26,,,,,-10800,scattered clouds,03n,802,Clouds,246,,3.19
Patagonia,78,1739854800,2025-02-18 05:00:00 +0000 UTC,-41.810147,-68.906269,1.42,11.27,46,1018,12.74,13.65,11.74,,,,,-10800,broken clouds,04n,803,Clouds,240,,3.47
Patagonia,45,1739858400,2025-02-18 06:00:00 +0000 UTC,-41.810147,-68.906269,2.49,11.25,50,1017,12.63,13.6,11.96,,,,,-10800,scattered clouds,03n,802,Clouds,238,,3.65
Patagonia,54,1739862000,2025-02-18 07:00:00 +0000 UTC,-41.810147,-68.906269,3.93,10.95,57,1017,12.19,13.15,11.5,,,,,-10800,broken clouds,04n,803,Clouds,234,,3.75
Patagonia,92,1739865600,2025-02-18 08:00:00 +0000 UTC,-41.810147,-68.906269,4.91,10.34,64,1016,11.47,12.45,10.76,,,,,-10800,overcast clouds,04n,804,Clouds,234,,3.75
Patagonia,95,1739869200,2025-02-18 09:00:00 +0000 UTC,-41.810147,-68.906269,5.58,10.22,68,1015,11.26,12.31,10.56,,,,,-10800,overcast clouds,04n,804,Clouds,234,,3.55
Patagonia,98,1739872800,2025-02-18 10:00:00 +0000 UTC,-41.810147,-68.906269,5.92,10.61,68,1016,11.62,12.68,10.83,,,,,-10800,overcast clouds,04n,804,Clouds,230,,4.37
Patagonia,100,1739876400,2025-02-18 11:00:00 +0000 UTC,-41.810147,-68.906269,6.34,11.54,66,1016,12.51,13.57,11.66,,,,,-10800,overcast clouds,04d,804,Clouds,229,,4.41
Patagonia,20,1739880000,2025-02-18 12:00:00 +0000 UTC,-41.810147,-68.906269,7.52,14.38,60,1015,15.23,16.3,14.14,,,,,-10800,few clouds,02d,801,Clouds,234,,4.12
Patagonia,91,1739883600,2025-02-18 13:00:00 +0000 UTC,-41.810147,-68.906269,8.31,16.68,55,1014,17.44,18.57,16.21,,,,,-10800,overcast clouds,04d,804,Clouds,236,,5.09
Patagonia,87,1739887200,2025-02-18 14:00:00 +0000 UTC,-41.810147,-68.906269,8.66,18.62,50,1013,19.33,20.58,17.92,,,,,-10800,overcast clouds,04d,804,Clouds,237,,5.94
Patagonia,62,1739890800,2025-02-18 15:00:00 +0000 UTC,-41.810147,-68.906269,8.06,21.21,41,1012,21.89,23.25,20.35,,,,,-10800,broken clouds,04d,803,Clouds,234,,6.25
Patagonia,27,1739894400,2025-02-18 16:00:00 +0000 UTC,-41.810147,-68.906269,7.17,22.82,35,1012,23.5,24.42,22.66,,,,,-10800,scattered clouds,03d,802,Clouds,230,,6.42
Patagonia,18,1739898000,2025-02-18 17:00:00 +0000 UTC,-41.810147,-68.906269,6.63,23.16,33,1011,23.86,25.36,22.26,,,,,-10800,few clouds,02d,801,Clouds,226,,6.5
Patagonia,37,1739901600,2025-02-18 18:00:00 +0000 UTC,-41.810147,-68.906269,6.73,23.83,32,1010,24.49,25.99,22.97,,,,,-10800,scattered clouds,03d,802,Clouds,222,,6.51
Patagonia,22,1739905200,2025-02-18 19:00:00 +0000 UTC,-41.810147,-68.906269,7.91,24.25,34,1009,24.82,26.32,23.31,,,,,-10800,few clouds,02d,801,Clouds,219,,6.48
Patagonia,24,1739908800,2025-02-18 20:00:00 +0000 UTC,-41.810147,-68.906269,8.37,24.32,35,1009,24.86,26.4,23.51,,,,,-10800,few clouds,02d,801,Clouds,219,,6.4
Patagonia,35,1739912400,2025-02-18 21:00:00 +0000 UTC,-41.810147,-68.906269,8.49,24.98,34,1008,25.49,26.85,24.03,,,,,-10800,scattered clouds,03d,802,Clouds,220,,5.92
Patagonia,31,1739916000,2025-02-18 22:00:00 +0000 UTC,-41.810147,-68.906269,8.35,23.32,37,1009,23.91,25.35,22.54,,,,,-10800,scattered clouds,03d,802,Clouds,223,,5.57
Patagonia,28,1739919600,2025-02-18 23:00:00 +0000 UTC,-41.810147,-68.906269,8.45,22.54,39,1009,23.15,24.56,21.84,,,,,-10800,scattered clouds,03d,802,Clouds,222,,4.35
Patagonia,49,1739923200,2025-02-19 00:00:00 +0000 UTC,-41.810147,-68.906269,8.05,20.79,42,1009,21.49,22.75,20.49,,,,,-10800,scattered clouds,03n,802,Clouds,222,,3.24
Patagonia,64,1739926800,2025-02-19 01:00:00 +0000 UTC,-41.810147,-68.906269,8.6,19.58,47,1010,20.27,21.42,19.35,,,,,-10800,broken clouds,04n,803,Clouds,221,,2.77
Patagonia,31,1739930400,2025-02-19 02:00:00 +0000 UTC,-41.810147,-68.906269,7.8,17.93,49,1010,18.72,19.83,17.97,,,,,-10800,scattered clouds,03n,802,Clouds,222,,2.62
Patagonia,25,1739934000,2025-02-19 03:00:00 +0000 UTC,-41.810147,-68.906269,7.22,16.91,50,1010,17.77,18.84,17.07,,,,,-10800,scattered clouds,03n,802,Clouds,225,,2.7
Patagonia,10,1739937600,2025-02-19 04:00:00 +0000 UTC,-41.810147,-68.906269,6.86,15.85,52,1010,16.76,17.84,16.04,,,,,-10800,sky is clear,01n,800,Clear,226,,2.9
Patagonia,3,1739941200,2025-02-19 05:00:00 +0000 UTC,-41.810147,-68.906269,6.22,14.79,53,1010,15.77,16.93,15.04,,,,,-10800,sky is clear,01n,800,Clear,226,,3.04
Patagonia,0,1739944800,2025-02-19 06:00:00 +0000 UTC,-41.810147,-68.906269,5.53,13.96,53,1009,15.02,16.29,14.28,,,,,-10800,sky is clear,01n,800,Clear,225,,3.16
Patagonia,0,1739948400,2025-02-19 07:00:00 +0000 UTC,-41.810147,-68.906269,4.55,13.1,52,1009,14.26,14.76,13.96,,,,,-10800,sky is clear,01n,800,Clear,223,,3.28
Patagonia,0,1739952000,2025-02-19 08:00:00 +0000 UTC,-41.810147,-68.906269,4.04,12.2,53,1009,13.42,13.94,13.1,,,,,-10800,sky is clear,01n,800,Clear,221,,3.21
Patagonia,21,1739955600,2025-02-19 09:00:00 +0000 UTC,-41.810147,-68.906269,3.45,11.79,52,1008,13.07,13.65,12.75,,,,,-10800,few clouds,02n,801,Clouds,216,,3.08
Patagonia,79,1739959200,2025-02-19 10:00:00 +0000 UTC,-41.810147,-68.906269,3.65,11.45,54,1009,12.71,13.27,12.17,,,,,-10800,broken clouds,04n,803,Clouds,215,,3.18
Patagonia,84,1739962800,2025-02-19 11:00:00 +0000 UTC,-41.810147,-68.906269,5.13,12.91,55,1008,14.02,14.49,13.65,,,,,-10800,broken clouds,04d,803,Clouds,215,,3
Patagonia,60,1739966400,2025-02-19 12:00:00 +0000 UTC,-41.810147,-68.906269,7.32,17.36,49,1008,18.2,19.47,17.41,,,,,-10800,broken clouds,04d,803,Clouds,218,,2.22
Patagonia,49,1739970000,2025-02-19 13:00:00 +0000 UTC,-41.810147,-68.906269,10,20.23,50,1008,20.79,22.06,19.66,,,,,-10800,scattered clouds,03d,802,Clouds,239,,1.97
Patagonia,44,1739973600,2025-02-19 14:00:00 +0000 UTC,-41.810147,-68.906269,11.66,22.56,49,1007,22.93,24.14,21.58,,,,,-10800,scattered clouds,03d,802,Clouds,261,,2.6
Patagonia,79,1739977200,2025-02-19 15:00:00 +0000 UTC,-41.810147,-68.906269,12.16,25.4,43,1007,25.66,26.16,25.15,,,,,-10800,broken clouds,04d,803,Clouds,265,,3.51
Patagonia,92,1739980800,2025-02-19 16:00:00 +0000 UTC,-41.810147,-68.906269,12.13,26.76,40,1006,26.85,27.35,26.35,,,,,-10800,overcast clouds,04d,804,Clouds,259,,3.77
Patagonia,78,1739984400,2025-02-19 17:00:00 +0000 UTC,-41.810147,-68.906269,11.7,26.94,38,1005,27.24,27.7,26.76,,,,,-10800,broken clouds,04d,803,Clouds,255,,3.8
Patagonia,79,1739988000,2025-02-19 18:00:00 +0000 UTC,-41.810147,-68.906269,11.64,27.18,37,1005,27.63,28.02,27.26,,,,,-10800,broken clouds,04d,803,Clouds,252,,3.99
Patagonia,94,1739991600,2025-02-19 19:00:00 +0000 UTC,-41.810147,-68.906269,9.51,24.29,38,1005,24.77,27.09,22.75,,,,,-10800,overcast clouds,04d,804,Clouds,245,,4.43
Patagonia,94,1739995200,2025-02-19 20:00:00 +0000 UTC,-41.810147,-68.906269,9.59,24.86,37,1006,25.31,27.6,23.08,0.54,,,,-10800,light rain,10d,500,Rain,230,,4.31
Patagonia,62,1739998800,2025-02-19 21:00:00 +0000 UTC,-41.810147,-68.906269,10.48,22.97,44,1007,23.42,25.57,21.29,0.72,,,,-10800,light rain,10d,500,Rain,206,,3.9
Patagonia,78,1740002400,2025-02-19 22:00:00 +0000 UTC,-41.810147,-68.906269,11.26,17.23,66,1008,17.68,18.33,16.91,0.34,,,,-10800,light rain,10d,500,Rain,184,,3.09
Patagonia,77,1740006000,2025-02-19 23:00:00 +0000 UTC,-41.810147,-68.906269,10.5,16.12,67,1008,16.65,17.34,16.2,0.2,,,,-10800,light rain,10d,500,Rain,171,,2.53
Patagonia,75,1740009600,2025-02-20 00:00:00 +0000 UTC,-41.810147,-68.906269,11.19,16.02,71,1007,16.46,16.81,15.85,,,,,-10800,broken clouds,04n,803,Clouds,165,,1.81
Patagonia,26,1740013200,2025-02-20 01:00:00 +0000 UTC,-41.810147,-68.906269,10.8,15.14,73,1007,15.62,16.1,14.93,,,,,-10800,scattered clouds,03n,802,Clouds,178,,1.19
Patagonia,14,1740016800,2025-02-20 02:00:00 +0000 UTC,-41.810147,-68.906269,10.12,14.58,72,1007,15.13,15.88,14.73,,,,,-10800,few clouds,02n,801,Clouds,244,,1.2
Patagonia,7,1740020400,2025-02-20 03:00:00 +0000 UTC,-41.810147,-68.906269,10.66,15.63,70,1008,16.13,17.31,15.45,,,,,-10800,sky is clear,01n,800,Clear,258,,1.28
Patagonia,2,1740024000,2025-02-20 04:00:00 +0000 UTC,-41.810147,-68.906269,10.66,15.84,69,1008,16.35,17.13,15.18,,,,,-10800,sky is clear,01n,800,Clear,241,,1.48
Patagonia,18,1740027600,2025-02-20 05:00:00 +0000 UTC,-41.810147,-68.906269,8.63,13.74,68,1008,14.46,15.38,13.55,,,,,-10800,few clouds,02n,801,Clouds,230,,1.81
Patagonia,64,1740031200,2025-02-20 06:00:00 +0000 UTC,-41.810147,-68.906269,6.6,12.31,64,1008,13.26,14.44,12.52,,,,,-10800,broken clouds,04n,803,Clouds,220,,2.32
Patagonia,61,1740034800,2025-02-20 07:00:00 +0000 UTC,-41.810147,-68.906269,4.2,11.27,57,1008,12.48,12.81,12.04,,,,,-10800,broken clouds,04n,803,Clouds,214,,2.52
Patagonia,51,1740038400,2025-02-20 08:00:00 +0000 UTC,-41.810147,-68.906269,2.61,10.51,53,1008,11.88,12.15,11.41,,,,,-10800,broken clouds,04n,803,Clouds,213,,2.46
Patagonia,46,1740042000,2025-02-20 09:00:00 +0000 UTC,-41.810147,-68.906269,1.73,9.74,52,1008,11.21,11.48,10.73,,,,,-10800,scattered clouds,03n,802,Clouds,216,,2.39
Patagonia,60,1740045600,2025-02-20 10:00:00 +0000 UTC,-41.810147,-68.906269,2.74,9.29,58,1009,10.65,10.88,10.21,,,,,-10800,broken clouds,04n,803,Clouds,214,,1.75
Patagonia,39,1740049200,2025-02-20 11:00:00 +0000 UTC,-41.810147,-68.906269,3.02,9.89,57,1009,11.22,11.43,11.1,,,,,-10800,scattered clouds,03d,802,Clouds,216,,1.83
Patagonia,17,1740052800,2025-02-20 12:00:00 +0000 UTC,-41.810147,-68.906269,4.25,13.04,51,1009,14.23,14.58,13.87,,,,,-10800,few clouds,02d,801,Clouds,252,,1.16
Patagonia,0,1740056400,2025-02-20 13:00:00 +0000 UTC,-41.810147,-68.906269,3.24,16.54,38,1009,17.72,19.04,16.49,,,,,-10800,sky is clear,01d,800,Clear,293,,1.89
Patagonia,0,1740060000,2025-02-20 14:00:00 +0000 UTC,-41.810147,-68.906269,3.91,19.23,34,1009,20.26,20.84,19.91,,,,,-10800,sky is clear,01d,800,Clear,287,,3.2
Patagonia,0,1740063600,2025-02-20 15:00:00 +0000 UTC,-41.810147,-68.906269,4.26,22.41,29,1008,23.27,23.75,22.88,,,,,-10800,sky is clear,01d,800,Clear,286,,3.88
Patagonia,0,1740067200,2025-02-20 16:00:00 +0000 UTC,-41.810147,-68.906269,4.56,23.41,28,1007,24.2,24.69,23.85,,,,,-10800,sky is clear,01d,800,Clear,289,,4.54
